HYDRON_NUMBER,STATION.NUMBER,TYPE,SOURCE.VARIABLE,OUTPUT.VARIABLE,DATE,TIME,NAVD88,QUALITY.CODE,SOURCE,QUALITY.DESCRIPTION,SHORT_NAME,LONG_NAME,COUNTY,STATION_TYPE,DATA_TYPE,GROUND_WATER_TYPE,LATITUDE,LONGITUDE,LAYER,dist_to_coast_m,dist_to_coast_km,irma_lon,irma_lat,dist_to_irma_km,min_dist_to_irma_km,change,baseline,NAVD88CFB,NAVD88PCFB
5321204,5321204,NA,227.1,227,2017-08-30,00:00:00,34.04,1,01A,Good quality records,S-1193,S-1193 Oviedo WTP at Oviedo (WL) FA,Seminole,Well,Water Level (WL),FAS - Upper Floridan aquifer,28.659479,-81.209748,Groundwater,37092.49599088754,37.09,-26.9,16.1,5720.377346754967,109.43713591379151,6.57,30.9,3.1400000000000006,10.161812297734631
5321204,5321204,NA,227.1,227,2017-08-31,00:00:00,33.96,1,01A,Good quality records,S-1193,S-1193 Oviedo WTP at Oviedo (WL) FA,Seminole,Well,Water Level (WL),FAS - Upper Floridan aquifer,28.659479,-81.209748,Groundwater,37092.49599088754,37.09,-31.7,16.3,5242.81824089195,109.43713591379151,6.57,30.9,3.0600000000000023,9.902912621359231
5321204,5321204,NA,227.1,227,2017-09-01,00:00:00,34.12,1,01A,Good quality records,S-1193,S-1193 Oviedo WTP at Oviedo (WL) FA,Seminole,Well,Water Level (WL),FAS - Upper Floridan aquifer,28.659479,-81.209748,Groundwater,37092.49599088754,37.09,-35.1,17.5,4854.933191172887,109.43713591379151,6.57,30.9,3.219999999999999,10.420711974110029
5321204,5321204,NA,227.1,227,2017-09-02,00:00:00,34.13,1,01A,Good quality records,S-1193,S-1193 Oviedo WTP at Oviedo (WL) FA,Seminole,Well,Water Level (WL),FAS - Upper Floridan aquifer,28.659479,-81.209748,Groundwater,37092.49599088754,37.09,-39.7,19.1,4334.956159419494,109.43713591379151,6.57,30.9,3.230000000000004,10.45307443365697
5321204,5321204,NA,227.1,227,2017-09-03,00:00:00,34.13,1,01A,Good quality records,S-1193,S-1193 Oviedo WTP at Oviedo (WL) FA,Seminole,Well,Water Level (WL),FAS - Upper Floridan aquifer,28.659479,-81.209748,Groundwater,37092.49599088754,37.09,-45.5,18.5,3799.9500614443036,109.43713591379151,6.57,30.9,3.230000000000004,10.45307443365697
5321204,5321204,NA,227.1,227,2017-09-04,00:00:00,34.27,1,01A,Good quality records,S-1193,S-1193 Oviedo WTP at Oviedo (WL) FA,Seminole,Well,Water Level (WL),FAS - Upper Floridan aquifer,28.659479,-81.209748,Groundwater,37092.49599088754,37.09,-50.4,17.3,3391.0374497357498,109.43713591379151,6.57,30.9,3.3700000000000045,10.90614886731393
5321204,5321204,NA,227.1,227,2017-09-05,00:00:00,33.48,1,01A,Good quality records,S-1193,S-1193 Oviedo WTP at Oviedo (WL) FA,Seminole,Well,Water Level (WL),FAS - Upper Floridan aquifer,28.659479,-81.209748,Groundwater,37092.49599088754,37.09,-55.1,16.6,2991.815718596761,109.43713591379151,6.57,30.9,2.5799999999999983,8.34951456310679
5321204,5321204,NA,227.1,227,2017-09-06,00:00:00,31.7,1,01A,Good quality records,S-1193,S-1193 Oviedo WTP at Oviedo (WL) FA,Seminole,Well,Water Level (WL),FAS - Upper Floridan aquifer,28.659479,-81.209748,Groundwater,37092.49599088754,37.09,-60.6,17.3,2455.218370318739,109.43713591379151,6.57,30.9,0.8000000000000007,2.588996763754048
5321204,5321204,NA,227.1,227,2017-09-07,00:00:00,32,1,01A,Good quality records,S-1193,S-1193 Oviedo WTP at Oviedo (WL) FA,Seminole,Well,Water Level (WL),FAS - Upper Floridan aquifer,28.659479,-81.209748,Groundwater,37092.49599088754,37.09,-66.2,19.2,1850.2036732310883,109.43713591379151,6.57,30.9,1.1000000000000014,3.559870550161817
5321204,5321204,NA,227.1,227,2017-09-08,00:00:00,33.17,1,01A,Good quality records,S-1193,S-1193 Oviedo WTP at Oviedo (WL) FA,Seminole,Well,Water Level (WL),FAS - Upper Floridan aquifer,28.659479,-81.209748,Groundwater,37092.49599088754,37.09,-71.8,21.1,1265.8756992856154,109.43713591379151,6.57,30.9,2.270000000000003,7.346278317152113
5321204,5321204,NA,227.1,227,2017-09-09,00:00:00,34.77,1,01A,Good quality records,S-1193,S-1193 Oviedo WTP at Oviedo (WL) FA,Seminole,Well,Water Level (WL),FAS - Upper Floridan aquifer,28.659479,-81.209748,Groundwater,37092.49599088754,37.09,-77.2,22.1,831.309591486129,109.43713591379151,6.57,30.9,3.8700000000000045,12.524271844660209
5321204,5321204,NA,227.1,227,2017-09-10,00:00:00,35.31,1,01A,Good quality records,S-1193,S-1193 Oviedo WTP at Oviedo (WL) FA,Seminole,Well,Water Level (WL),FAS - Upper Floridan aquifer,28.659479,-81.209748,Groundwater,37092.49599088754,37.09,-80.9,23.4,584.2835725835051,109.43713591379151,6.57,30.9,4.410000000000004,14.271844660194189
5321204,5321204,NA,227.1,227,2017-09-11,00:00:00,36.49,1,01A,Good quality records,S-1193,S-1193 Oviedo WTP at Oviedo (WL) FA,Seminole,Well,Water Level (WL),FAS - Upper Floridan aquifer,28.659479,-81.209748,Groundwater,37092.49599088754,37.09,-81.7,26.8,212.0484226303687,109.43713591379151,6.57,30.9,5.590000000000003,18.090614886731405
5321204,5321204,NA,227.1,227,2017-09-12,00:00:00,37.06,1,01A,Good quality records,S-1193,S-1193 Oviedo WTP at Oviedo (WL) FA,Seminole,Well,Water Level (WL),FAS - Upper Floridan aquifer,28.659479,-81.209748,Groundwater,37092.49599088754,37.09,-84.4,31.9,472.5343425507323,109.43713591379151,6.57,30.9,6.160000000000004,19.935275080906163
5321204,5321204,NA,227.1,227,2017-09-13,00:00:00,37.47,1,01A,Good quality records,S-1193,S-1193 Oviedo WTP at Oviedo (WL) FA,Seminole,Well,Water Level (WL),FAS - Upper Floridan aquifer,28.659479,-81.209748,Groundwater,37092.49599088754,37.09,-88.9,35.6,1057.0297727136829,109.43713591379151,6.57,30.9,6.57,21.2621359223301
5321204,5321204,NA,227.1,227,2017-09-14,00:00:00,35.19,1,01A,Good quality records,S-1193,S-1193 Oviedo WTP at Oviedo (WL) FA,Seminole,Well,Water Level (WL),FAS - Upper Floridan aquifer,28.659479,-81.209748,Groundwater,37092.49599088754,37.09,NA,NA,NA,109.43713591379151,6.57,30.9,4.289999999999999,13.883495145631066
5321204,5321204,NA,227.1,227,2017-09-15,00:00:00,35.41,1,01A,Good quality records,S-1193,S-1193 Oviedo WTP at Oviedo (WL) FA,Seminole,Well,Water Level (WL),FAS - Upper Floridan aquifer,28.659479,-81.209748,Groundwater,37092.49599088754,37.09,NA,NA,NA,109.43713591379151,6.57,30.9,4.509999999999998,14.595469255663424
5321204,5321204,NA,227.1,227,2017-09-16,00:00:00,34.91,1,01A,Good quality records,S-1193,S-1193 Oviedo WTP at Oviedo (WL) FA,Seminole,Well,Water Level (WL),FAS - Upper Floridan aquifer,28.659479,-81.209748,Groundwater,37092.49599088754,37.09,NA,NA,NA,109.43713591379151,6.57,30.9,4.009999999999998,12.977346278317144
5321204,5321204,NA,227.1,227,2017-09-17,00:00:00,34.83,1,01A,Good quality records,S-1193,S-1193 Oviedo WTP at Oviedo (WL) FA,Seminole,Well,Water Level (WL),FAS - Upper Floridan aquifer,28.659479,-81.209748,Groundwater,37092.49599088754,37.09,NA,NA,NA,109.43713591379151,6.57,30.9,3.9299999999999997,12.718446601941746
5321204,5321204,NA,227.1,227,2017-09-18,00:00:00,35.38,1,01A,Good quality records,S-1193,S-1193 Oviedo WTP at Oviedo (WL) FA,Seminole,Well,Water Level (WL),FAS - Upper Floridan aquifer,28.659479,-81.209748,Groundwater,37092.49599088754,37.09,NA,NA,NA,109.43713591379151,6.57,30.9,4.480000000000004,14.498381877022668
5321204,5321204,NA,227.1,227,2017-09-19,00:00:00,37.09,1,01A,Good quality records,S-1193,S-1193 Oviedo WTP at Oviedo (WL) FA,Seminole,Well,Water Level (WL),FAS - Upper Floridan aquifer,28.659479,-81.209748,Groundwater,37092.49599088754,37.09,NA,NA,NA,109.43713591379151,6.57,30.9,6.190000000000005,20.032362459546942
5321204,5321204,NA,227.1,227,2017-09-20,00:00:00,37.45,1,01A,Good quality records,S-1193,S-1193 Oviedo WTP at Oviedo (WL) FA,Seminole,Well,Water Level (WL),FAS - Upper Floridan aquifer,28.659479,-81.209748,Groundwater,37092.49599088754,37.09,NA,NA,NA,109.43713591379151,6.57,30.9,6.550000000000004,21.19741100323626
5321204,5321204,NA,227.1,227,2017-09-21,00:00:00,37.38,1,01A,Good quality records,S-1193,S-1193 Oviedo WTP at Oviedo (WL) FA,Seminole,Well,Water Level (WL),FAS - Upper Floridan aquifer,28.659479,-81.209748,Groundwater,37092.49599088754,37.09,NA,NA,NA,109.43713591379151,6.57,30.9,6.480000000000004,20.970873786407783
5321204,5321204,NA,227.1,227,2017-09-22,00:00:00,35.78,1,01A,Good quality records,S-1193,S-1193 Oviedo WTP at Oviedo (WL) FA,Seminole,Well,Water Level (WL),FAS - Upper Floridan aquifer,28.659479,-81.209748,Groundwater,37092.49599088754,37.09,NA,NA,NA,109.43713591379151,6.57,30.9,4.880000000000003,15.792880258899686
5321204,5321204,NA,227.1,227,2017-09-23,00:00:00,34.87,1,01A,Good quality records,S-1193,S-1193 Oviedo WTP at Oviedo (WL) FA,Seminole,Well,Water Level (WL),FAS - Upper Floridan aquifer,28.659479,-81.209748,Groundwater,37092.49599088754,37.09,NA,NA,NA,109.43713591379151,6.57,30.9,3.969999999999999,12.847896440129446
5321204,5321204,NA,227.1,227,2017-09-24,00:00:00,34.67,1,01A,Good quality records,S-1193,S-1193 Oviedo WTP at Oviedo (WL) FA,Seminole,Well,Water Level (WL),FAS - Upper Floridan aquifer,28.659479,-81.209748,Groundwater,37092.49599088754,37.09,NA,NA,NA,109.43713591379151,6.57,30.9,3.770000000000003,12.200647249190949
7701735,7701735,NA,227.1,227,2017-08-27,00:00:00,81.73,1,01A,Good quality records,P-0822,P-0822 Florida Rock MW-1 (WL) FA,Putnam,Well,Water Level (WL),FAS - Upper Floridan aquifer,29.712897,-81.934776,Groundwater,65059.908008375314,65.06,NA,NA,NA,75.021840886714,4.030000000000001,81.73,0,0
7701735,7701735,NA,227.1,227,2017-08-28,00:00:00,81.76,1,01A,Good quality records,P-0822,P-0822 Florida Rock MW-1 (WL) FA,Putnam,Well,Water Level (WL),FAS - Upper Floridan aquifer,29.712897,-81.934776,Groundwater,65059.908008375314,65.06,NA,NA,NA,75.021840886714,4.030000000000001,81.73,0.030000000000001137,0.03670622782332208
7701735,7701735,NA,227.1,227,2017-08-29,00:00:00,81.76,1,01A,Good quality records,P-0822,P-0822 Florida Rock MW-1 (WL) FA,Putnam,Well,Water Level (WL),FAS - Upper Floridan aquifer,29.712897,-81.934776,Groundwater,65059.908008375314,65.06,NA,NA,NA,75.021840886714,4.030000000000001,81.73,0.030000000000001137,0.03670622782332208
7701735,7701735,NA,227.1,227,2017-08-30,00:00:00,81.79,1,01A,Good quality records,P-0822,P-0822 Florida Rock MW-1 (WL) FA,Putnam,Well,Water Level (WL),FAS - Upper Floridan aquifer,29.712897,-81.934776,Groundwater,65059.908008375314,65.06,-26.9,16.1,5793.724657826005,75.021840886714,4.030000000000001,81.73,0.060000000000002274,0.07341245564664416
7701735,7701735,NA,227.1,227,2017-08-31,00:00:00,81.82,1,01A,Good quality records,P-0822,P-0822 Florida Rock MW-1 (WL) FA,Putnam,Well,Water Level (WL),FAS - Upper Floridan aquifer,29.712897,-81.934776,Groundwater,65059.908008375314,65.06,-31.7,16.3,5320.622608011982,75.021840886714,4.030000000000001,81.73,0.0899999999999892,0.11011868346994884
7701735,7701735,NA,227.1,227,2017-09-01,00:00:00,81.85,1,01A,Good quality records,P-0822,P-0822 Florida Rock MW-1 (WL) FA,Putnam,Well,Water Level (WL),FAS - Upper Floridan aquifer,29.712897,-81.934776,Groundwater,65059.908008375314,65.06,-35.1,17.5,4933.743812314203,75.021840886714,4.030000000000001,81.73,0.11999999999999034,0.1468249112932709
7701735,7701735,NA,227.1,227,2017-09-02,00:00:00,81.93,1,01A,Good quality records,P-0822,P-0822 Florida Rock MW-1 (WL) FA,Putnam,Well,Water Level (WL),FAS - Upper Floridan aquifer,29.712897,-81.934776,Groundwater,65059.908008375314,65.06,-39.7,19.1,4414.949414520199,75.021840886714,4.030000000000001,81.73,0.20000000000000284,0.24470818548880807
7701735,7701735,NA,227.1,227,2017-09-03,00:00:00,81.97,1,01A,Good quality records,P-0822,P-0822 Florida Rock MW-1 (WL) FA,Putnam,Well,Water Level (WL),FAS - Upper Floridan aquifer,29.712897,-81.934776,Groundwater,65059.908008375314,65.06,-45.5,18.5,3888.3620429017847,75.021840886714,4.030000000000001,81.73,0.23999999999999488,0.29364982258655925
7701735,7701735,NA,227.1,227,2017-09-04,00:00:00,82.02,1,01A,Good quality records,P-0822,P-0822 Florida Rock MW-1 (WL) FA,Putnam,Well,Water Level (WL),FAS - Upper Floridan aquifer,29.712897,-81.934776,Groundwater,65059.908008375314,65.06,-50.4,17.3,3489.3122725332505,75.021840886714,4.030000000000001,81.73,0.28999999999999204,0.3548268689587569
7701735,7701735,NA,227.1,227,2017-09-05,00:00:00,82.08,1,01A,Good quality records,P-0822,P-0822 Florida Rock MW-1 (WL) FA,Putnam,Well,Water Level (WL),FAS - Upper Floridan aquifer,29.712897,-81.934776,Groundwater,65059.908008375314,65.06,-55.1,16.6,3099.1881988790483,75.021840886714,4.030000000000001,81.73,0.3499999999999943,0.4282393246054011
7701735,7701735,NA,227.1,227,2017-09-06,00:00:00,82.11,1,01A,Good quality records,P-0822,P-0822 Florida Rock MW-1 (WL) FA,Putnam,Well,Water Level (WL),FAS - Upper Floridan aquifer,29.712897,-81.934776,Groundwater,65059.908008375314,65.06,-60.6,17.3,2570.4059552548447,75.021840886714,4.030000000000001,81.73,0.37999999999999545,0.4649455524287232
7701735,7701735,NA,227.1,227,2017-09-07,00:00:00,82.12,1,01A,Good quality records,P-0822,P-0822 Florida Rock MW-1 (WL) FA,Putnam,Well,Water Level (WL),FAS - Upper Floridan aquifer,29.712897,-81.934776,Groundwater,65059.908008375314,65.06,-66.2,19.2,1971.528109018897,75.021840886714,4.030000000000001,81.73,0.39000000000000057,0.47718096170316965
7701735,7701735,NA,227.1,227,2017-09-08,00:00:00,82.13,1,01A,Good quality records,P-0822,P-0822 Florida Rock MW-1 (WL) FA,Putnam,Well,Water Level (WL),FAS - Upper Floridan aquifer,29.712897,-81.934776,Groundwater,65059.908008375314,65.06,-71.8,21.1,1394.9948350740708,75.021840886714,4.030000000000001,81.73,0.3999999999999915,0.4894163709775987
7701735,7701735,NA,227.1,227,2017-09-09,00:00:00,82.18,1,01A,Good quality records,P-0822,P-0822 Florida Rock MW-1 (WL) FA,Putnam,Well,Water Level (WL),FAS - Upper Floridan aquifer,29.712897,-81.934776,Groundwater,65059.908008375314,65.06,-77.2,22.1,967.8121460236108,75.021840886714,4.030000000000001,81.73,0.45000000000000284,0.5505934173498138
7701735,7701735,NA,227.1,227,2017-09-10,00:00:00,82.39,1,01A,Good quality records,P-0822,P-0822 Florida Rock MW-1 (WL) FA,Putnam,Well,Water Level (WL),FAS - Upper Floridan aquifer,29.712897,-81.934776,Groundwater,65059.908008375314,65.06,-80.9,23.4,707.9502310401444,75.021840886714,4.030000000000001,81.73,0.6599999999999966,0.8075370121130511
7701735,7701735,NA,227.1,227,2017-09-11,00:00:00,83.4,1,01A,Good quality records,P-0822,P-0822 Florida Rock MW-1 (WL) FA,Putnam,Well,Water Level (WL),FAS - Upper Floridan aquifer,29.712897,-81.934776,Groundwater,65059.908008375314,65.06,-81.7,26.8,324.27818667023195,75.021840886714,4.030000000000001,81.73,1.6700000000000017,2.0433133488315205
7701735,7701735,NA,227.1,227,2017-09-12,00:00:00,84.12,1,01A,Good quality records,P-0822,P-0822 Florida Rock MW-1 (WL) FA,Putnam,Well,Water Level (WL),FAS - Upper Floridan aquifer,29.712897,-81.934776,Groundwater,65059.908008375314,65.06,-84.4,31.9,338.28900735734726,75.021840886714,4.030000000000001,81.73,2.3900000000000006,2.9242628165912157
7701735,7701735,NA,227.1,227,2017-09-13,00:00:00,84.57,1,01A,Good quality records,P-0822,P-0822 Florida Rock MW-1 (WL) FA,Putnam,Well,Water Level (WL),FAS - Upper Floridan aquifer,29.712897,-81.934776,Groundwater,65059.908008375314,65.06,-88.9,35.6,923.2517972238865,75.021840886714,4.030000000000001,81.73,2.839999999999989,3.4748562339410123
7701735,7701735,NA,227.1,227,2017-09-14,00:00:00,84.84,1,01A,Good quality records,P-0822,P-0822 Florida Rock MW-1 (WL) FA,Putnam,Well,Water Level (WL),FAS - Upper Floridan aquifer,29.712897,-81.934776,Groundwater,65059.908008375314,65.06,NA,NA,NA,75.021840886714,4.030000000000001,81.73,3.1099999999999994,3.8052122843509104
7701735,7701735,NA,227.1,227,2017-09-15,00:00:00,85.05,1,01A,Good quality records,P-0822,P-0822 Florida Rock MW-1 (WL) FA,Putnam,Well,Water Level (WL),FAS - Upper Floridan aquifer,29.712897,-81.934776,Groundwater,65059.908008375314,65.06,NA,NA,NA,75.021840886714,4.030000000000001,81.73,3.319999999999993,4.062155879114148
7701735,7701735,NA,227.1,227,2017-09-16,00:00:00,85.2,1,01A,Good quality records,P-0822,P-0822 Florida Rock MW-1 (WL) FA,Putnam,Well,Water Level (WL),FAS - Upper Floridan aquifer,29.712897,-81.934776,Groundwater,65059.908008375314,65.06,NA,NA,NA,75.021840886714,4.030000000000001,81.73,3.469999999999999,4.245687018230758
7701735,7701735,NA,227.1,227,2017-09-17,00:00:00,85.33,1,01A,Good quality records,P-0822,P-0822 Florida Rock MW-1 (WL) FA,Putnam,Well,Water Level (WL),FAS - Upper Floridan aquifer,29.712897,-81.934776,Groundwater,65059.908008375314,65.06,NA,NA,NA,75.021840886714,4.030000000000001,81.73,3.5999999999999943,4.404747338798476
7701735,7701735,NA,227.1,227,2017-09-18,00:00:00,85.42,1,01A,Good quality records,P-0822,P-0822 Florida Rock MW-1 (WL) FA,Putnam,Well,Water Level (WL),FAS - Upper Floridan aquifer,29.712897,-81.934776,Groundwater,65059.908008375314,65.06,NA,NA,NA,75.021840886714,4.030000000000001,81.73,3.6899999999999977,4.514866022268442
7701735,7701735,NA,227.1,227,2017-09-19,00:00:00,85.49,1,01A,Good quality records,P-0822,P-0822 Florida Rock MW-1 (WL) FA,Putnam,Well,Water Level (WL),FAS - Upper Floridan aquifer,29.712897,-81.934776,Groundwater,65059.908008375314,65.06,NA,NA,NA,75.021840886714,4.030000000000001,81.73,3.759999999999991,4.600513887189515
7701735,7701735,NA,227.1,227,2017-09-20,00:00:00,85.55,1,01A,Good quality records,P-0822,P-0822 Florida Rock MW-1 (WL) FA,Putnam,Well,Water Level (WL),FAS - Upper Floridan aquifer,29.712897,-81.934776,Groundwater,65059.908008375314,65.06,NA,NA,NA,75.021840886714,4.030000000000001,81.73,3.819999999999993,4.673926342836159
7701735,7701735,NA,227.1,227,2017-09-21,00:00:00,85.6,1,01A,Good quality records,P-0822,P-0822 Florida Rock MW-1 (WL) FA,Putnam,Well,Water Level (WL),FAS - Upper Floridan aquifer,29.712897,-81.934776,Groundwater,65059.908008375314,65.06,NA,NA,NA,75.021840886714,4.030000000000001,81.73,3.8699999999999903,4.735103389208357
7701735,7701735,NA,227.1,227,2017-09-22,00:00:00,85.65,1,01A,Good quality records,P-0822,P-0822 Florida Rock MW-1 (WL) FA,Putnam,Well,Water Level (WL),FAS - Upper Floridan aquifer,29.712897,-81.934776,Groundwater,65059.908008375314,65.06,NA,NA,NA,75.021840886714,4.030000000000001,81.73,3.9200000000000017,4.796280435580572
7701735,7701735,NA,227.1,227,2017-09-23,00:00:00,85.71,1,01A,Good quality records,P-0822,P-0822 Florida Rock MW-1 (WL) FA,Putnam,Well,Water Level (WL),FAS - Upper Floridan aquifer,29.712897,-81.934776,Groundwater,65059.908008375314,65.06,NA,NA,NA,75.021840886714,4.030000000000001,81.73,3.9799999999999898,4.869692891227198
7701735,7701735,NA,227.1,227,2017-09-24,00:00:00,85.76,1,01A,Good quality records,P-0822,P-0822 Florida Rock MW-1 (WL) FA,Putnam,Well,Water Level (WL),FAS - Upper Floridan aquifer,29.712897,-81.934776,Groundwater,65059.908008375314,65.06,NA,NA,NA,75.021840886714,4.030000000000001,81.73,4.030000000000001,4.930869937599414
8181786,8181786,NA,227.1,227,2017-08-27,00:00:00,13.73,48,01A,Edited data requiring a drift of more than 0.20 feet,D-0547,D-0547 Southside Fire Tower  (GS# D-3824) (WL) FA,Duval,Well,Water Level (WL),FAS - Upper Floridan aquifer,30.286192,-81.543131,Groundwater,14306.79241669599,14.31,NA,NA,NA,135.05647183045832,6.609999999999998,13.73,0,0
8181786,8181786,NA,227.1,227,2017-08-28,00:00:00,13.63,48,01A,Edited data requiring a drift of more than 0.20 feet,D-0547,D-0547 Southside Fire Tower  (GS# D-3824) (WL) FA,Duval,Well,Water Level (WL),FAS - Upper Floridan aquifer,30.286192,-81.543131,Groundwater,14306.79241669599,14.31,NA,NA,NA,135.05647183045832,6.609999999999998,13.73,-0.09999999999999964,-0.728332119446465
