Class,Importer,Exporter,Total_Quantity,N_Records
Reptilia,JP,ML,400,3
Reptilia,KR,ML,389,12
Reptilia,KV,ML,400,1
Reptilia,SV,ML,5240,9
Reptilia,TG,ML,10780,11
Reptilia,TH,ML,25,1
Reptilia,TW,ML,1820,3
Reptilia,US,ML,5196,12
Reptilia,PT,MO,2,2
Reptilia,KR,MT,10,1
Reptilia,AE,MU,14,4
Reptilia,AG,MU,50,1
Reptilia,AU,MU,28,4
Reptilia,CN,MU,52,8
Reptilia,DE,MU,180,17
Reptilia,DK,MU,20,2
Reptilia,ES,MU,86,9
Reptilia,FR,MU,1,1
Reptilia,HK,MU,488,17
Reptilia,ID,MU,1144,21
Reptilia,IL,MU,6,2
Reptilia,IT,MU,15,3
Reptilia,JP,MU,518,40
Reptilia,KR,MU,209,20
Reptilia,MX,MU,20,3
Reptilia,TH,MU,1965,41
Reptilia,TW,MU,370,6
Reptilia,UA,MU,83,9
Reptilia,US,MU,1975,58
Reptilia,ZA,MU,10,3
Reptilia,GB,MV,2,2
Reptilia,KR,MW,3420,1
Reptilia,CA,MX,133,2
Reptilia,CN,MX,863,9
Reptilia,CR,MX,4,1
Reptilia,CZ,MX,124,4
Reptilia,ES,MX,202,5
Reptilia,FR,MX,1363,20
Reptilia,GT,MX,70,1
Reptilia,HK,MX,536,16
Reptilia,ID,MX,32,2
Reptilia,IT,MX,21,3
Reptilia,JP,MX,717,23
Reptilia,KR,MX,281,23
Reptilia,NL,MX,25,1
Reptilia,RU,MX,1,1
Reptilia,TH,MX,100,1
Reptilia,US,MX,878,78
Reptilia,AE,MY,10,2
Reptilia,BN,MY,113,23
Reptilia,CH,MY,1,1
Reptilia,CN,MY,5000,6
Reptilia,CZ,MY,1,1
Reptilia,DE,MY,3,1
Reptilia,FR,MY,8,8
Reptilia,GB,MY,230,5
Reptilia,ID,MY,121,12
Reptilia,IR,MY,160,2
Reptilia,JP,MY,971,63
Reptilia,KR,MY,67,10
Reptilia,MG,MY,13,2
Reptilia,NL,MY,51,5
Reptilia,PH,MY,404,17
Reptilia,SA,MY,240,5
Reptilia,TH,MY,1051,4
Reptilia,TW,MY,148,3
Reptilia,US,MY,143,16
Reptilia,JP,MZ,160,4
Reptilia,KR,MZ,7,2
Reptilia,MY,MZ,700,5
Reptilia,NL,MZ,472,12
Reptilia,TH,MZ,90,3
Reptilia,US,MZ,2106,27
Reptilia,ZA,MZ,8,1
Reptilia,BJ,NE,1550,6
Reptilia,CA,NE,1,1
Reptilia,CN,NE,200,1
Reptilia,GH,NE,4030,13
Reptilia,KR,NE,270,3
Reptilia,SV,NE,3200,5
Reptilia,TG,NE,20500,67
Reptilia,US,NE,1000,2
Reptilia,NE,NG,2,1
Reptilia,US,NG,1,1
Reptilia,AE,NI,170,4
Reptilia,CA,NI,1553,64
Reptilia,CZ,NI,106,10
Reptilia,DE,NI,12,1
Reptilia,ES,NI,1832,12
Reptilia,FR,NI,478,2
Reptilia,GB,NI,230,5
Reptilia,HK,NI,200,3
Reptilia,JP,NI,9447,166
Reptilia,KW,NI,800,2
Reptilia,NL,NI,157,6
Reptilia,TW,NI,235,7
Reptilia,US,NI,45449,570
Reptilia,AE,NL,146,5
Reptilia,BQ,NL,2,1
Reptilia,CA,NL,398,44
Reptilia,CH,NL,182,42
Reptilia,CN,NL,6,2
Reptilia,GB,NL,1164,32
Reptilia,HK,NL,1636,62
Reptilia,ID,NL,195,7
Reptilia,JP,NL,16128,593
Reptilia,KR,NL,3958,120
Reptilia,KW,NL,155,4
Reptilia,MY,NL,42,3
Reptilia,NO,NL,1507,71
Reptilia,PE,NL,17502,5
Reptilia,PH,NL,38,3
Reptilia,RU,NL,2,1
Reptilia,SG,NL,8,4
Reptilia,TH,NL,1074,51
Reptilia,TW,NL,255,22
Reptilia,US,NL,19091,449
Reptilia,UZ,NL,10,1
Reptilia,ZA,NL,30,1
Reptilia,BR,NO,3,3
Reptilia,CH,NO,3,2
Reptilia,DE,NO,50,1
Reptilia,DK,NO,42,19
Reptilia,FR,NO,8,2
Reptilia,JP,NO,50,1
Reptilia,SE,NO,5,1
Reptilia,SK,NO,18,4
Reptilia,US,NO,380,7
Reptilia,DK,NZ,75,36
Reptilia,US,NZ,20,11
Reptilia,US,OM,1,1
Reptilia,CR,PA,4,2
Reptilia,CA,PE,148,3
Reptilia,CL,PE,1,1
Reptilia,CN,PE,1427952,118
Reptilia,CZ,PE,530,5
Reptilia,DO,PE,500,1
Reptilia,EC,PE,26,1
Reptilia,FR,PE,116,2
Reptilia,GB,PE,120,2
Reptilia,HK,PE,2398688,312
Reptilia,ID,PE,310,3
Reptilia,IT,PE,74,2
Reptilia,JP,PE,2269,27
Reptilia,KR,PE,559,24
Reptilia,MX,PE,17854,12
Reptilia,MY,PE,332,5
Reptilia,NL,PE,70,2
Reptilia,PT,PE,1030,2
Reptilia,SV,PE,5252,10
Reptilia,TH,PE,1490,15
Reptilia,TW,PE,331618,47
Reptilia,US,PE,17708,144
Reptilia,ZA,PE,100,2
Reptilia,US,PG,14,1
Reptilia,HK,PH,170,3
Reptilia,ID,PH,18,6
Reptilia,IN,PH,2,2
Reptilia,JP,PH,164,4
Reptilia,US,PH,300,2
Reptilia,AM,PL,8,4
Reptilia,CH,PL,38,19
Reptilia,JE,PL,2,1
Reptilia,KR,PL,6,2
Reptilia,NO,PL,49,5
Reptilia,SG,PL,21,5
Reptilia,US,PL,26,2
Reptilia,CH,PT,68,7
Reptilia,CV,PT,240,4
Reptilia,GB,PT,2,2
Reptilia,SG,PT,8,2
Reptilia,VE,PT,64,3
Reptilia,AR,PY,120,3
Reptilia,IT,QA,6,2
Reptilia,PL,QA,2,2
Reptilia,US,QA,200,1
Reptilia,GB,RS,30000,20
Reptilia,XV,RS,1,1
Reptilia,AM,RU,1,1
Reptilia,AU,RU,8,2
Reptilia,AZ,RU,23,11
Reptilia,BY,RU,16,5
Reptilia,CH,RU,2,1
Reptilia,CZ,RU,3,3
Reptilia,DE,RU,4,4
Reptilia,DK,RU,1,1
Reptilia,ES,RU,2,2
Reptilia,FI,RU,1,1
Reptilia,FR,RU,2,2
Reptilia,GB,RU,4,4
Reptilia,IT,RU,1,1
Reptilia,KG,RU,6,4
Reptilia,KZ,RU,4120,18
Reptilia,LK,RU,18,7
Reptilia,ME,RU,2,2
Reptilia,PL,RU,16,6
Reptilia,RS,RU,1,1
Reptilia,SR,RU,1,1
Reptilia,TH,RU,1,1
Reptilia,TR,RU,1,1
Reptilia,UA,RU,13,3
Reptilia,XV,RU,13,13
Reptilia,XX,RU,1,1
Reptilia,AU,SA,132,3
Reptilia,CZ,SA,66,1
Reptilia,EG,SA,1,1
Reptilia,US,SA,136,3
Reptilia,DE,SB,138,8
Reptilia,GB,SB,226,4
Reptilia,ID,SB,80,6
Reptilia,JP,SB,617,27
Reptilia,KR,SB,137,9
Reptilia,MY,SB,90,2
Reptilia,TH,SB,82,2
Reptilia,US,SB,15917,410
Reptilia,XV,SB,14701,18
Reptilia,AG,SC,6,1
Reptilia,CH,SC,580,1
Reptilia,CN,SC,20,1
Reptilia,CY,SC,2,2
Reptilia,DE,SC,265,9
Reptilia,DK,SC,20,1
Reptilia,ES,SC,315,5
Reptilia,FR,SC,2,2
Reptilia,GB,SC,1,1
Reptilia,HK,SC,7776,82
Reptilia,ID,SC,1629,12
Reptilia,IT,SC,333,6
Reptilia,KR,SC,47,13
Reptilia,MY,SC,240,3
Reptilia,TH,SC,3829,78
Reptilia,TW,SC,1742,16
Reptilia,US,SC,50,4
Reptilia,XX,SC,2,1
Reptilia,AE,SD,120,5
Reptilia,AM,SD,10,1
Reptilia,BD,SD,90,2
Reptilia,CH,SD,200,2
Reptilia,CN,SD,1533,19
Reptilia,HK,SD,2340,18
Reptilia,ID,SD,1010,8
Reptilia,JP,SD,3790,34
Reptilia,KR,SD,1949,28
Reptilia,MY,SD,512,9
Reptilia,NL,SD,370,2
Reptilia,PH,SD,55,4
Reptilia,PT,SD,22,1
Reptilia,QA,SD,160,3
Reptilia,RU,SD,200,6
Reptilia,SY,SD,30,2
Reptilia,TH,SD,792,13
Reptilia,TW,SD,715,8
Reptilia,US,SD,12012,81
Reptilia,CH,SE,6,2
Reptilia,JP,SE,3,3
Reptilia,NO,SE,934,211
Reptilia,TH,SE,142,43
Reptilia,AU,SG,20,7
Reptilia,CH,SG,1,1
Reptilia,FR,SG,22,15
Reptilia,GB,SG,3,3
Reptilia,ID,SG,597,11
Reptilia,IN,SG,60,1
Reptilia,JP,SG,139,7
Reptilia,KR,SG,4,4
Reptilia,LV,SG,4,2
Reptilia,MY,SG,20,9
Reptilia,PH,SG,7,2
Reptilia,TW,SG,4,1
Reptilia,CH,SI,2,2
Reptilia,CN,SI,53231,152
Reptilia,GB,SI,2219,21
Reptilia,HK,SI,35660,74
Reptilia,ID,SI,16046,58
Reptilia,JP,SI,33610,225
Reptilia,KR,SI,17956,120
Reptilia,MY,SI,1950,9
Reptilia,NO,SI,18,18
Reptilia,TH,SI,4102,39
Reptilia,TW,SI,900,4
Reptilia,US,SI,18335,193
Reptilia,ZA,SI,36,11
Reptilia,CH,SK,3,3
Reptilia,GB,SK,3,3
Reptilia,AE,SR,85,3
Reptilia,BD,SR,16,3
Reptilia,CA,SR,80,10
Reptilia,CN,SR,168,6
Reptilia,DE,SR,4666,76
Reptilia,GB,SR,268,12
Reptilia,HK,SR,7677,60
Reptilia,ID,SR,1278,32
Reptilia,JP,SR,3289,51
Reptilia,KR,SR,39,3
Reptilia,NL,SR,750,9
Reptilia,OM,SR,40,1
Reptilia,RU,SR,6,1
Reptilia,SX,SR,83,3
Reptilia,TH,SR,600,6
Reptilia,TW,SR,3068,20
Reptilia,US,SR,29474,2025
Reptilia,ZA,SR,41,6
Reptilia,AE,SV,300,1
Reptilia,CA,SV,2201,6
Reptilia,CL,SV,1000,2
Reptilia,CZ,SV,2280,5
Reptilia,DE,SV,9478,30
Reptilia,EG,SV,1100,2
Reptilia,ES,SV,17475,30
Reptilia,FR,SV,2800,4
Reptilia,GB,SV,10840,38
Reptilia,GR,SV,16,2
Reptilia,HK,SV,92131,163
Reptilia,ID,SV,5900,12
Reptilia,IT,SV,62700,124
Reptilia,JO,SV,500,1
Reptilia,JP,SV,24270,51
Reptilia,KR,SV,407,6
Reptilia,KW,SV,9150,20
Reptilia,LB,SV,500,1
Reptilia,LR,SV,625,1
Reptilia,MX,SV,14990,19
Reptilia,MY,SV,4900,19
Reptilia,NL,SV,2120,6
Reptilia,PA,SV,411,14
Reptilia,PE,SV,12777,13
Reptilia,QA,SV,2700,5
Reptilia,RS,SV,1,1
Reptilia,RU,SV,500,1
Reptilia,SA,SV,1500,2
Reptilia,TH,SV,2,1
Reptilia,TR,SV,8860,20
Reptilia,TW,SV,9700,25
Reptilia,US,SV,1109362,1275
Reptilia,XX,SV,500,2
Reptilia,AT,SX,90,3
Reptilia,CA,SX,20,1
Reptilia,CZ,SX,80,5
Reptilia,DE,SX,222,3
Reptilia,GB,SX,50,3
Reptilia,HK,SX,85,2
Reptilia,JP,SX,117,7
Reptilia,KR,SX,20,1
Reptilia,TH,SX,115,3
Reptilia,TW,SX,50,2
Reptilia,US,SX,374,16
Reptilia,AE,SY,25710,53
Reptilia,AM,SY,710,8
Reptilia,CN,SY,3450,11
Reptilia,EG,SY,700,1
Reptilia,GB,SY,200,1
Reptilia,HK,SY,3980,17
Reptilia,ID,SY,9284,29
Reptilia,IT,SY,200,1
Reptilia,JO,SY,3000,6
Reptilia,JP,SY,9189,40
Reptilia,KR,SY,4360,17
Reptilia,KW,SY,41340,84
Reptilia,LB,SY,1800,3
Reptilia,OM,SY,16765,53
Reptilia,PH,SY,40,1
Reptilia,SA,SY,1000,2
Reptilia,TW,SY,9150,38
Reptilia,US,SY,1,1
Reptilia,XX,SY,7600,15
Reptilia,AE,TG,2360,26
Reptilia,AR,TG,2598,13
Reptilia,BE,TG,38,5
Reptilia,BH,TG,1160,11
Reptilia,BI,TG,476,13
Reptilia,BJ,TG,4272,38
Reptilia,CA,TG,6458,104
Reptilia,CD,TG,10,1
Reptilia,CL,TG,2,1
Reptilia,CN,TG,200,3
Reptilia,CZ,TG,5527,47
Reptilia,DE,TG,14857,58
Reptilia,EG,TG,640,8
Reptilia,ES,TG,200,1
Reptilia,FR,TG,29278,126
Reptilia,GB,TG,7569,49
Reptilia,GH,TG,6692,45
Reptilia,HK,TG,13287,51
Reptilia,ID,TG,90127,341
Reptilia,IT,TG,8723,57
Reptilia,JP,TG,98234,1164
Reptilia,KP,TG,55,2
Reptilia,KR,TG,37029,766
Reptilia,KW,TG,130,1
Reptilia,MA,TG,24,10
Reptilia,MT,TG,130,6
Reptilia,MX,TG,185,6
Reptilia,MY,TG,17925,103
Reptilia,NE,TG,900,3
Reptilia,NL,TG,16475,91
Reptilia,OM,TG,260,9
Reptilia,PL,TG,200,3
Reptilia,PT,TG,450,7
Reptilia,RU,TG,1927,38
Reptilia,SA,TG,750,12
Reptilia,SN,TG,126,9
Reptilia,TH,TG,10508,222
Reptilia,TR,TG,216,12
Reptilia,TW,TG,30827,175
Reptilia,TZ,TG,25,3
Reptilia,UA,TG,130,3
Reptilia,US,TG,892625,2523
Reptilia,XX,TG,1477,10
Reptilia,ZA,TG,649,24
Reptilia,AE,TH,218,12
Reptilia,BN,TH,4,2
Reptilia,CA,TH,1657,26
Reptilia,CN,TH,4100,3
Reptilia,CZ,TH,190,8
Reptilia,DE,TH,726,16
Reptilia,GB,TH,762,16
Reptilia,HK,TH,2028,30
Reptilia,ID,TH,354,15
Reptilia,IT,TH,12020,4
Reptilia,JP,TH,20080,359
Reptilia,KH,TH,10,1
Reptilia,KR,TH,850,26
Reptilia,KW,TH,50,2
Reptilia,LA,TH,200,4
Reptilia,PH,TH,4,1
Reptilia,QA,TH,236,5
Reptilia,SA,TH,40,1
Reptilia,TR,TH,25,1
Reptilia,TW,TH,650,8
Reptilia,US,TH,62772,380
Reptilia,VN,TH,236369,148
Reptilia,XX,TH,20,1
Reptilia,ZA,TH,60,2
Reptilia,KG,TJ,6,2
Reptilia,UZ,TJ,3,2
Reptilia,US,TL,48,4
Reptilia,VN,TL,3500,2
Reptilia,AE,TN,662,5
Reptilia,MK,TR,1,1
Reptilia,SX,TT,60,6
Reptilia,US,TT,20,3
Reptilia,AE,TW,176,10
Reptilia,BE,TW,3000,2
Reptilia,CZ,TW,2252,12
Reptilia,DE,TW,100030,13
Reptilia,ES,TW,1,1
Reptilia,HU,TW,15235,14
Reptilia,ID,TW,601,14
Reptilia,IT,TW,114957,19
Reptilia,JP,TW,3887,82
Reptilia,KR,TW,660,19
Reptilia,MY,TW,1410,67
Reptilia,PH,TW,250,15
Reptilia,PT,TW,15080,2
Reptilia,SG,TW,6,4
Reptilia,TH,TW,298,30
Reptilia,US,TW,2087,13
Reptilia,KR,TZ,32,3
Reptilia,AE,UA,1,1
Reptilia,BY,UA,8,4
Reptilia,CA,UA,1309,11
Reptilia,CH,UA,112,20
Reptilia,CL,UA,107,7
Reptilia,CZ,UA,191,16
Reptilia,DE,UA,2,1
Reptilia,EE,UA,2,2
Reptilia,GB,UA,84,12
Reptilia,HK,UA,2221,25
Reptilia,HU,UA,1,1
Reptilia,ID,UA,223,8
Reptilia,IL,UA,63,3
Reptilia,IT,UA,1,1
Reptilia,JP,UA,11302,156
Reptilia,KR,UA,2817,52
Reptilia,LT,UA,6,6
Reptilia,MD,UA,11,5
Reptilia,MY,UA,116,5
Reptilia,NL,UA,1398,169
Reptilia,PL,UA,17,6
Reptilia,PT,UA,2,2
Reptilia,QA,UA,36,2
Reptilia,RU,UA,162,3
Reptilia,SV,UA,2110,6
Reptilia,TH,UA,1342,19
Reptilia,TR,UA,1,1
Reptilia,TW,UA,180,9
Reptilia,US,UA,7675,353
Reptilia,CA,UG,18,12
Reptilia,ID,UG,273,9
Reptilia,IN,UG,2,1
Reptilia,JP,UG,158,19
Reptilia,KR,UG,628,37
Reptilia,MY,UG,4,1
Reptilia,SD,UG,2,1
Reptilia,SE,UG,2,1
Reptilia,TH,UG,250,15
Reptilia,TW,UG,4,1
Reptilia,UA,UG,6,1
Reptilia,ZA,UG,6,1
Reptilia,AE,US,150,24
Reptilia,AG,US,1,1
Reptilia,AT,US,171,53
Reptilia,AU,US,26,8
Reptilia,BE,US,3458,17
Reptilia,BM,US,56,9
Reptilia,BN,US,12,1
Reptilia,BS,US,5,2
Reptilia,CA,US,6366,320
Reptilia,CH,US,23,12
Reptilia,CL,US,3473,130
Reptilia,CN,US,1661253,126
Reptilia,CZ,US,136280,152
Reptilia,DE,US,44146,212
Reptilia,DK,US,106,16
Reptilia,DO,US,2,2
Reptilia,ES,US,3452,8
Reptilia,FI,US,3,2
Reptilia,FR,US,33,7
Reptilia,GB,US,17362,133
Reptilia,GR,US,200,1
Reptilia,GT,US,528,109
Reptilia,GY,US,78,3
Reptilia,HK,US,528901,579
Reptilia,HU,US,14593,56
Reptilia,ID,US,35540,139
Reptilia,IE,US,6,6
Reptilia,IL,US,1692,41
Reptilia,IT,US,51815,53
Reptilia,JP,US,46011,1010
Reptilia,KR,US,8255,247
Reptilia,LK,US,19,4
Reptilia,MA,US,2,2
Reptilia,MO,US,40321,41
Reptilia,MX,US,139961,144
Reptilia,MY,US,5819,67
Reptilia,NL,US,17124,227
Reptilia,NO,US,1,1
Reptilia,OM,US,25,6
Reptilia,PA,US,570,30
Reptilia,PE,US,28,4
Reptilia,PH,US,812,84
Reptilia,PK,US,46,3
Reptilia,PT,US,26800,22
Reptilia,PY,US,38,8
Reptilia,QA,US,36,2
Reptilia,RS,US,2,2
Reptilia,RU,US,1320,32
Reptilia,SA,US,27,6
Reptilia,SE,US,65,7
Reptilia,SG,US,74,6
Reptilia,SK,US,1,1
Reptilia,SR,US,20,2
Reptilia,SV,US,12,4
Reptilia,TH,US,16319,286
Reptilia,TR,US,44,15
Reptilia,TT,US,12,5
Reptilia,TW,US,9863,84
Reptilia,VG,US,24,3
Reptilia,ZA,US,125,10
Reptilia,ZM,US,17,1
Reptilia,AR,UY,5,1
Reptilia,CH,UY,30,10
Reptilia,CN,UY,691,9
Reptilia,ES,UY,950,10
Reptilia,HK,UY,606,7
Reptilia,JP,UY,306,10
Reptilia,KR,UY,60,2
Reptilia,US,UY,6472,47
Reptilia,XX,UY,161,4
Reptilia,CN,UZ,16500,39
Reptilia,DE,UZ,88600,175
Reptilia,ES,UZ,3550,6
Reptilia,FR,UZ,45200,84
Reptilia,GB,UZ,91149,127
Reptilia,HK,UZ,18795,42
Reptilia,ID,UZ,9500,20
Reptilia,IT,UZ,164964,266
Reptilia,JP,UZ,32228,88
Reptilia,KG,UZ,3,3
Reptilia,KP,UZ,1400,4
Reptilia,KR,UZ,20570,96
Reptilia,LV,UZ,1500,3
Reptilia,NL,UZ,24510,54
Reptilia,PL,UZ,6603,25
Reptilia,PT,UZ,7500,13
Reptilia,RU,UZ,12,11
Reptilia,SK,UZ,4000,8
Reptilia,TJ,UZ,4,2
Reptilia,TR,UZ,2,2
Reptilia,TW,UZ,4150,10
Reptilia,UA,UZ,1000,2
Reptilia,US,UZ,285145,231
Reptilia,GB,VC,180,2
Reptilia,CH,VE,4850,11
Reptilia,CN,VE,2100,4
Reptilia,DK,VE,21,4
Reptilia,DO,VE,4850,11
Reptilia,HK,VE,12446,22
Reptilia,ID,VE,1450,3
Reptilia,IT,VE,2250,7
Reptilia,KR,VE,97,4
Reptilia,MY,VE,2,1
Reptilia,PA,VE,2180,8
Reptilia,PR,VE,650,2
Reptilia,PT,VE,1154,8
Reptilia,PY,VE,4,1
Reptilia,SV,VE,11220,8
Reptilia,TW,VE,2090,6
Reptilia,US,VE,42759,121
Reptilia,XX,VE,240,1
Reptilia,CA,VN,76,2
Reptilia,CN,VN,257319,267
Reptilia,CZ,VN,1235,9
Reptilia,DE,VN,12432,22
Reptilia,EG,VN,300,2
Reptilia,ES,VN,7598,10
Reptilia,FR,VN,547,2
Reptilia,GB,VN,2486,11
Reptilia,ID,VN,13000,6
Reptilia,JP,VN,1948,44
Reptilia,KR,VN,200,2
Reptilia,NL,VN,16247,40
Reptilia,RU,VN,22,1
Reptilia,TW,VN,2134,24
Reptilia,US,VN,68,6
Reptilia,BH,XX,305,1
Reptilia,BJ,XX,142,5
Reptilia,DE,XX,8,8
Reptilia,ID,XX,550,2
Reptilia,JE,XX,4,1
Reptilia,MG,XX,250,1
Reptilia,MY,XX,3017,35
Reptilia,US,XX,2,1
Reptilia,ZA,XX,7,2
Reptilia,AE,ZA,491,9
Reptilia,AM,ZA,20,1
Reptilia,AO,ZA,24,14
Reptilia,AR,ZA,1,1
Reptilia,AU,ZA,48,15
Reptilia,CA,ZA,11,3
Reptilia,CN,ZA,2654,14
Reptilia,CZ,ZA,50,7
Reptilia,DE,ZA,132,9
Reptilia,GB,ZA,162,11
Reptilia,GE,ZA,250,1
Reptilia,HK,ZA,2660,44
Reptilia,ID,ZA,150,3
Reptilia,IT,ZA,132,10
Reptilia,JP,ZA,1350,81
Reptilia,KE,ZA,1,1
Reptilia,KP,ZA,20,2
Reptilia,KR,ZA,193,18
Reptilia,MY,ZA,140,4
Reptilia,MZ,ZA,8,1
Reptilia,NL,ZA,53,8
Reptilia,PH,ZA,5,1
Reptilia,PK,ZA,257,9
Reptilia,PT,ZA,2,2
Reptilia,SA,ZA,14,4
Reptilia,SE,ZA,1,1
Reptilia,TH,ZA,90,3
Reptilia,TW,ZA,864,5
Reptilia,US,ZA,1314,37
Reptilia,NA,ZA,7,6
Reptilia,CN,ZM,5600,13
Reptilia,CZ,ZM,430,1
Reptilia,DE,ZM,250,1
Reptilia,ES,ZM,2026,8
Reptilia,FR,ZM,350,1
Reptilia,GB,ZM,2500,9
Reptilia,HK,ZM,62502,178
Reptilia,ID,ZM,29301,57
Reptilia,IT,ZM,11094,37
Reptilia,JP,ZM,21312,100
Reptilia,KP,ZM,200,1
Reptilia,KR,ZM,5792,45
Reptilia,MY,ZM,8500,26
Reptilia,NL,ZM,1691,6
Reptilia,SK,ZM,220,2
Reptilia,TH,ZM,6365,38
Reptilia,TW,ZM,5100,19
Reptilia,US,ZM,650,2
Reptilia,XX,ZM,301,2
Reptilia,CD,ZW,54,5
Reptilia,DE,NA,44,4
Reptilia,US,NA,692,13
NA,GB,AE,196,1
NA,IQ,AE,10,1
NA,MV,AE,1,1
NA,OM,AE,1143,20
NA,SA,AE,12775,7
NA,RU,AM,32,1
NA,TH,AR,150,2
NA,US,AR,1063,61
NA,CH,AT,6,6
NA,US,AT,5,1
NA,AE,AU,8126,13
NA,AT,AU,2,2
NA,BE,AU,3394,14
NA,CN,AU,1830,8
NA,DE,AU,111,12
NA,DK,AU,100,1
NA,ES,AU,295,3
NA,GB,AU,55,7
NA,HK,AU,1400,16
NA,ID,AU,847,19
NA,IE,AU,217,6
NA,IN,AU,372,13
NA,IT,AU,55,3
NA,JP,AU,263802,129
NA,KR,AU,877,98
NA,MV,AU,6,1
NA,MY,AU,623,5
NA,NL,AU,637,24
NA,NZ,AU,2881,25
NA,RU,AU,310,8
NA,SG,AU,120,14
NA,TH,AU,2320,28
NA,TR,AU,150,36
NA,TW,AU,130,2
NA,US,AU,6829,72
NA,VN,AU,541,7
NA,ZA,AU,50,1
NA,IT,BA,3055.6,1
NA,CH,BE,79934,1514
NA,CN,BE,100,2
NA,GB,BE,328,27
NA,HK,BE,16,1
NA,JP,BE,400,2
NA,KR,BE,137,15
NA,UA,BE,19,19
NA,US,BE,39237,141
NA,ZA,BE,10992,34
NA,TH,BF,15,3
NA,ES,BM,54,10
NA,AR,BR,10000,2
NA,AU,BR,975,87
NA,CA,BR,141,13
NA,CH,BR,1441,139
NA,CN,BR,1135,4
NA,DE,BR,131285,4022
NA,ES,BR,14108,12
NA,HK,BR,24,6
NA,IT,BR,2445,80
NA,JP,BR,62587,2614
NA,KG,BR,467,112
NA,KR,BR,3717,216
NA,KZ,BR,4392,143
NA,MY,BR,260,24
NA,NL,BR,222024,37
NA,PT,BR,7238,43
NA,PY,BR,4730,5
NA,RU,BR,3911,1121
NA,SG,BR,1002,123
NA,TH,BR,18200,9
NA,TW,BR,1500,3
NA,UA,BR,9528,251
NA,US,BR,1293714,2424
NA,UY,BR,333412,424
NA,US,BZ,10,3
NA,DE,CA,18,8
NA,JP,CA,70,5
NA,KE,CA,20000,4
NA,TH,CA,2,1
NA,US,CA,925954,1229
NA,BE,CD,138.987,2
NA,CN,CD,376.72,1
NA,IN,CD,96.607,1
NA,AT,CH,51,2
NA,BE,CH,2,1
NA,CI,CH,3,1
NA,DE,CH,30045.5,388
NA,ES,CH,250,1
NA,FR,CH,10,7
NA,IT,CH,240,2
NA,NL,CH,6000,1
NA,SE,CH,78,1
NA,NL,CL,509600,35
NA,US,CL,990,1
NA,DE,CM,36,16
NA,AE,CN,254882,230
NA,AU,CN,284653,101
NA,BE,CN,9129062,820
NA,BH,CN,22324,26
NA,BN,CN,5272,34
NA,BZ,CN,212,9
NA,CA,CN,127590,188
NA,CH,CN,1645,68
NA,CL,CN,13300,3
NA,CY,CN,3795,34
NA,DE,CN,234503311,849
NA,DK,CN,38472.225,36
NA,DO,CN,77870,5
NA,DZ,CN,500,1
NA,EG,CN,3500,1
NA,ES,CN,1293239,135
NA,FR,CN,163818,14
NA,GB,CN,61554,8
NA,GE,CN,4710521,14
NA,GH,CN,500,3
NA,HK,CN,578900,113
NA,ID,CN,52040,47
NA,IN,CN,547921,168
NA,IQ,CN,7842,6
NA,IR,CN,11000,7
NA,IT,CN,1136410,59
NA,JO,CN,311630,79
NA,JP,CN,24036874.8,5127
NA,KH,CN,700,1
NA,KR,CN,62275575,2159
NA,KW,CN,30712,77
NA,LB,CN,26560,20
NA,LK,CN,6420,8
NA,MM,CN,90000,6
NA,MO,CN,1144,3
NA,MU,CN,17925,19
NA,MV,CN,5,1
NA,MY,CN,939086,40
NA,NL,CN,18368228,3525
NA,NP,CN,513200,1
NA,NZ,CN,43000,23
NA,OM,CN,38700,12
NA,PA,CN,50730,22
NA,PH,CN,871790,133
NA,PL,CN,32000,1
NA,PT,CN,18200,5
NA,QA,CN,609180,43
NA,RE,CN,58462,33
NA,RU,CN,199400,11
NA,SA,CN,201070,61
NA,SG,CN,1190009,253
NA,SN,CN,524,2
NA,TH,CN,2536142,825
NA,TN,CN,920,2
NA,TR,CN,885540,102
NA,US,CN,23760593,3744
NA,VN,CN,126301575,6496
NA,ZA,CN,39112,10
NA,AU,CO,1626,458
NA,CA,CO,734,362
NA,CH,CO,1418,906
NA,CW,CO,504,111
NA,DE,CO,59638,14705
NA,GB,CO,1423,16
NA,HK,CO,58,8
NA,IT,CO,2889,511
NA,JP,CO,14951,475
NA,MV,CO,10,1
NA,MX,CO,1708,54
NA,RU,CO,90,32
NA,TH,CO,4610,5
NA,US,CO,54017,8290
NA,BE,CR,9684,20
NA,CL,CR,634430,77
NA,CO,CR,838800,88
NA,DE,CR,1162751,79
NA,DO,CR,123900,40
NA,ES,CR,26811,90
NA,GB,CR,6,1
NA,GT,CR,121963,39
NA,HN,CR,24290,27
NA,JM,CR,52610,48
NA,JP,CR,45199,23
NA,KN,CR,95,4
NA,MX,CR,551050,52
NA,NI,CR,76650,72
NA,NL,CR,1791476,374
NA,PA,CR,290410,107
NA,SG,CR,245,83
NA,SV,CR,231650,142
NA,TR,CR,1607,40
NA,TW,CR,46,10
NA,UA,CR,160,3
NA,US,CR,4818192,619
NA,VE,CR,29460,14
NA,XX,CR,4,4
NA,CD,CU,25,11
NA,TH,CU,58,19
NA,US,CU,5,1
NA,US,CW,60,4
NA,CA,CY,82,4
NA,JP,CY,56,15
NA,SG,CY,130,22
NA,TH,CY,828,45
